MANDT,VBELN,WADAT,LFUHR,ERDAT,ERNAM
SC1,48fb43d9-c81e-46d8-a1a1-e9d0e37cf355,2015-12-05 19:23:09,2015-12-05 19:23:09,2015-11-14 19:09:29,Jack Sparrow
SC1,1e00a21b-4997-4a36-a013-a5c5997ca749,2015-09-04 11:48:17,2015-09-06 12:09:26,2015-08-15 02:02:36,Darth Vader
SC1,5ff66a9f-4d34-4e46-bb34-70ab9eb78e42,2013-06-08 07:01:04,2013-06-08 07:01:04,2013-05-23 00:27:25,Marty McFly
SC1,f2a94ff0-ec8a-4fd1-8e6c-c146d6829aed,2011-03-06 04:10:13,2011-03-06 04:10:13,2011-02-22 22:09:36,Sheldon Cooper
SC1,8b240f6b-1c2a-4ab6-b02a-1559796a2926,2013-02-25 15:46:04,2013-03-01 11:22:36,2013-02-09 03:01:15,Michael Corleone
SC1,67f26610-2438-4569-b5b7-cb0661d30fb6,2012-03-21 19:48:01,2012-03-21 19:48:01,2012-03-03 18:13:06,Jack Sparrow
SC1,774554d9-236a-49b6-a9cf-51e241d9ca1f,2018-02-13 05:43:38,2018-02-13 05:43:38,2018-01-19 01:55:42,Jason Bourne
SC1,7b206807-e2f5-4adf-828f-a66da5143e10,2015-12-09 20:52:43,2015-12-16 08:58:19,2015-11-13 14:24:52,Norman Bates
SC1,64558932-fdee-46f4-92f4-8c5e18b9338c,2011-05-09 09:50:57,2011-05-09 09:50:57,2011-04-19 06:56:35,Norman Bates
SC1,555e5ae3-6fe4-4c87-a703-80b8352d5f64,2016-06-13 01:19:00,2016-06-13 01:19:00,2016-06-01 18:33:18,Darth Vader
SC1,47a0b025-8069-4c90-a96e-402f45917698,2010-10-25 02:59:44,2010-10-28 14:54:36,2010-10-19 13:27:18,Ethan Hunt
SC1,2dcedd0c-b3bf-43b9-992b-5dcab0476a57,2016-05-31 08:31:08,2016-05-31 08:31:08,2016-05-22 17:49:03,Jon Snow
SC1,be641335-89d3-4a06-bd35-42ecdbfab503,2013-06-13 21:07:04,2013-06-13 21:07:04,2013-05-20 02:06:14,Daenerys Targaryen
SC1,f98aa637-095f-4d4c-802e-dfc477d4373b,2011-06-17 18:21:10,2011-06-17 18:21:10,2011-05-26 08:11:32,Rocky Balboa
SC1,fb513578-23fe-41a4-8efa-22d7964e7176,2019-04-12 17:49:12,2019-04-16 23:05:12,2019-03-15 16:41:26,Vito Corleone
SC1,b39ddaaf-b482-48a0-9e5f-0062295e38a1,2015-07-26 01:06:56,2015-07-26 01:06:56,2015-07-08 08:14:27,Holly Golightly
SC1,bd1db712-5543-46fd-94fc-ba3b1f0aaf29,2011-12-29 20:47:45,2011-12-29 20:47:45,2011-12-02 22:01:40,Katniss Everdeen
SC1,4323a759-e2e9-44ba-8e17-f5dae3367933,2015-08-02 15:20:15,2015-08-02 15:20:15,2015-07-15 05:41:24,Holly Golightly
SC1,f297293c-7027-44cb-aa38-f4e6028da1a3,2017-09-18 06:51:26,2017-09-18 06:51:26,2017-09-08 03:05:54,Travis Bickle
SC1,9ee7dadf-e878-4088-a2c5-2dcacc34ad4c,2017-11-28 22:01:01,2017-11-28 22:01:01,2017-11-10 04:16:59,Lara Croft
SC1,ee4a233d-75dc-4676-a967-4bf2b52476d7,2016-09-15 03:55:43,2016-09-15 03:55:43,2016-08-31 11:58:56,Forrest Gump
SC1,16d7d473-5aae-4cbc-b3ec-118ed9334407,2018-05-27 13:24:24,2018-05-27 13:24:24,2018-04-29 09:15:31,Holly Golightly
SC1,87ee1dd2-b5f6-4032-9665-5a102945930c,2010-09-04 09:24:52,2010-09-04 09:24:52,2010-08-08 23:37:28,Tony Stark
SC1,76c53845-52c6-4d72-9890-3bb7cc28d704,2017-05-09 14:25:15,2017-05-11 05:20:47,2017-05-03 07:22:39,Norman Bates
SC1,50e9fa3a-ef29-40e5-96cf-a1541cd854b5,2018-07-18 23:41:10,2018-07-18 23:41:10,2018-06-30 18:46:15,Daenerys Targaryen
SC1,de763d77-72fc-4f22-b383-384ec64f57ca,2015-08-28 10:01:20,2015-08-28 10:01:20,2015-07-29 10:53:06,John Wick
SC1,16a9a21b-fe7d-4bff-87d2-7503a2959ad8,2009-07-31 15:53:58,2009-07-31 15:53:58,2009-07-23 01:28:54,Harry Potter
SC1,992d4b64-e658-4251-ad58-0b8b2f965104,2013-10-29 08:25:24,2013-10-29 08:25:24,2013-10-14 17:12:34,Walter White
SC1,2eebd1b1-6b28-4716-9d81-3581db68cca0,2017-01-05 20:20:46,2017-01-05 20:20:46,2016-12-20 05:39:35,Marty McFly
SC1,bc9d2e9d-bdda-49af-993b-f1f8607b760a,2013-04-27 17:13:45,2013-05-05 07:01:42,2013-04-16 22:48:11,Jason Bourne
SC1,72c426b7-d211-46a9-bac4-272164a1388e,2012-04-21 21:46:20,2012-04-21 21:46:20,2012-04-20 04:23:17,Don Corleone
SC1,42527923-99f9-4a0f-93f8-62a952081154,2019-01-31 04:38:30,2019-01-31 04:38:30,2019-01-02 22:29:56,Lara Croft
SC1,f269a9a1-550a-4840-b2fd-0e02a5e7fda4,2011-01-18 18:21:53,2011-01-18 18:21:53,2010-12-23 14:34:31,Hannibal Lecter
SC1,db7de3b8-7f55-4858-98c8-a46790e2ed41,2016-06-12 23:35:09,2016-06-12 23:35:09,2016-05-16 04:28:33,Norman Bates
SC1,036105f4-9509-4d83-93c8-45e8f560b3bc,2016-12-27 21:36:13,2016-12-27 21:36:13,2016-12-08 21:58:07,Tyler Durden
SC1,6445541c-1584-47cc-a5c9-52eb5ac1b2ca,2010-10-15 13:34:03,2010-10-19 07:10:52,2010-10-02 22:57:37,Hermione Granger
SC1,706d42be-cac1-4587-aed8-c8410986c360,2013-05-30 14:11:57,2013-05-30 14:11:57,2013-05-20 21:55:47,James Bond
SC1,5095a534-80b3-451b-a748-72760d86e40e,2013-05-18 12:37:50,2013-05-18 12:37:50,2013-04-19 10:52:22,Luke Skywalker
SC1,c7f0541c-7a75-41b0-acda-eebbf2c4da31,2017-04-03 09:09:55,2017-04-03 09:09:55,2017-03-22 22:34:33,Leia Organa
SC1,1c735ff9-c378-4594-b4b2-79165f25d5bd,2015-05-27 19:00:15,2015-05-27 19:00:15,2015-05-23 11:50:11,Norman Bates
SC1,d0c1e4d8-f90d-4d66-be98-c2f926693f51,2011-07-31 16:57:48,2011-07-31 16:57:48,2011-07-16 02:53:48,James Bond
SC1,682747a1-b134-4fef-8726-85c668c18939,2018-11-07 22:06:15,2018-11-07 22:06:15,2018-10-28 23:23:41,Jack Sparrow
SC1,6bc6fdfe-c77a-4e70-ad20-d2bf92a9dfb7,2017-10-19 20:44:06,2017-10-19 20:44:06,2017-10-01 16:34:51,Luke Skywalker
SC1,d629dd49-7207-469f-8e40-4fc38eccf3ec,2016-11-22 18:32:27,2016-11-25 08:46:31,2016-11-19 07:51:17,Atticus Finch
SC1,aeb2f88f-0fd0-4f0b-961d-ac58dd4b9818,2019-09-30 02:31:06,2019-09-30 02:31:06,2019-09-04 20:30:02,Jack Sparrow
SC1,20ef666c-12df-4099-a683-e808cadbc51b,2012-10-08 07:41:34,2012-10-08 07:41:34,2012-10-05 12:43:49,Jack Sparrow
SC1,815d11fc-4508-4cc1-88c1-3f82f276ae93,2016-10-23 03:53:32,2016-10-23 03:53:32,2016-10-11 11:56:40,Luke Skywalker
SC1,ef06fa63-e227-4ee9-b131-d90ce830ec6d,2013-02-21 13:00:47,2013-02-21 13:00:47,2013-01-27 11:01:21,Hannibal Lecter
SC1,7cfab5e9-fc1d-48bc-9cb3-e0cabf0f90fa,2012-09-04 06:34:53,2012-09-04 06:34:53,2012-08-07 15:21:33,Robert Axelrod
SC1,0d0fd879-a769-4456-b928-df06fa730220,2019-07-19 00:10:15,2019-07-19 00:10:15,2019-07-07 12:16:04,Luke Skywalker
SC1,42a07254-36eb-4005-a422-4458a3fc0202,2019-07-09 17:54:41,2019-07-09 17:54:41,2019-06-17 10:23:22,Dorothy Gale
SC1,66d58dbe-f67e-459f-aa2d-e0169a1a062c,2010-08-06 13:09:37,2010-08-06 13:09:37,2010-08-04 02:47:16,Indiana Jones
SC1,adef4661-bd46-43ac-8b47-ec8398bf6f95,2016-07-24 01:30:57,2016-07-24 01:30:57,2016-07-03 11:27:34,Jason Bourne
SC1,54974c79-e7e4-4c83-bf54-1cd76d4ce655,2015-08-03 01:21:21,2015-08-03 01:21:21,2015-07-10 17:56:08,Clarice Starling
SC1,5fc0a773-825e-4d47-9882-ca0ec3a782f5,2019-04-17 15:52:00,2019-04-17 15:52:00,2019-03-21 03:12:21,Katniss Everdeen
SC1,7ec0de3a-e594-429c-9b00-43167bcc93f0,2019-07-02 10:50:07,2019-07-02 10:50:07,2019-06-04 10:21:44,Ellen Ripley
SC1,f246271d-1133-4387-9b0c-ff6ab5a7e803,2014-10-14 19:30:12,2014-10-14 19:30:12,2014-10-09 07:18:34,Ellen Ripley
SC1,9546fe64-c45a-41a0-9979-bf91a0e8d7d4,2014-02-17 11:42:38,2014-02-17 11:42:38,2014-02-16 01:08:19,Luke Skywalker
SC1,2f0d0e5d-6907-4111-a5ea-a62fc1e0fea0,2013-03-12 05:32:02,2013-03-12 05:32:02,2013-03-07 08:29:07,Travis Bickle
SC1,f4dedddc-eb05-4f97-9b2c-df745a3e063f,2018-10-03 11:01:01,2018-10-10 15:25:27,2018-09-05 08:44:37,Michael Corleone
SC1,acff0317-82fe-4630-a0c6-c354a5a55f10,2017-09-07 08:40:05,2017-09-12 00:40:14,2017-08-20 10:29:13,Ethan Hunt
SC1,1d3a44a9-d99a-4f8d-a743-1c60ad6b5388,2019-08-27 07:52:40,2019-08-27 07:52:40,2019-08-17 08:53:35,James Bond
SC1,fe5a271f-cc1d-46e3-8242-b394834d92fe,2018-11-19 18:30:15,2018-11-19 18:30:15,2018-11-10 22:01:26,Ferris Bueller
SC1,bea9e0db-6ac7-4051-9132-20c33f7930df,2017-10-20 09:55:15,2017-10-20 09:55:15,2017-09-28 13:42:42,Ethan Hunt
SC1,9257845b-5fa4-487a-96e6-8a9f725a7cc7,2017-11-15 03:03:58,2017-11-15 03:03:58,2017-10-28 07:51:49,Daenerys Targaryen
SC1,dbfdda26-9943-48c7-8a34-18bc1e631d38,2011-07-02 00:40:18,2011-07-02 00:40:18,2011-06-21 00:47:16,Indiana Jones
SC1,3a50e9ba-e9c7-4584-a092-9ce6d3b2dd65,2013-11-17 16:00:35,2013-11-17 16:00:35,2013-10-23 12:16:24,James Bond
SC1,8dcf6101-4e50-48a2-aab2-f39fbefaa67f,2017-04-07 08:19:37,2017-04-07 08:19:37,2017-03-31 15:19:52,Atticus Finch
SC1,b714d425-a3c9-48fe-99e7-8e8f84e47e0a,2017-02-17 10:50:54,2017-02-17 10:50:54,2017-01-28 16:46:58,Lara Croft
SC1,c8f90105-a43c-4fc4-bce9-c34199b28156,2010-11-28 19:13:24,2010-11-28 19:13:24,2010-11-08 03:53:48,Ethan Hunt
SC1,3b1bbefc-5d47-40a9-a347-7581a1bacc79,2009-11-23 01:56:10,2009-11-27 18:22:39,2009-11-06 15:22:07,Dorothy Gale
SC1,5def9d8e-988f-4cce-a21b-3b1a3ef6b478,2010-02-18 10:25:39,2010-02-20 07:59:37,2010-02-01 00:44:43,Leia Organa
SC1,4b3c84e2-ca4f-48cc-aa18-ee442bfb39c0,2012-08-06 20:14:39,2012-08-06 20:14:39,2012-07-30 03:57:07,Jon Snow
SC1,d6938860-50fd-4e31-94b9-f9a8ddd42320,2020-02-01 16:59:37,2020-02-01 16:59:37,2020-01-21 07:53:47,Tony Stark
SC1,06a38476-e4c5-4210-9f97-5f0d96e79c7d,2013-02-28 16:43:40,2013-02-28 16:43:40,2013-02-01 19:06:31,Rick Blaine
SC1,d6e682f7-a375-4d61-bf20-783c74ba7bcb,2016-05-19 17:27:45,2016-05-19 17:27:45,2016-05-07 06:46:15,James Bond
SC1,caf3e1a7-69b0-4159-b2bd-a67b69663e21,2016-01-25 20:46:37,2016-01-25 20:46:37,2016-01-14 08:18:23,Tony Stark
SC1,7fb1ddc3-0e41-46fb-953f-70ce48a28f78,2014-05-01 15:52:56,2014-05-01 15:52:56,2014-04-24 19:19:11,Hannibal Lecter
SC1,10c1ae7c-7c01-431e-a538-cacfaeda1271,2017-07-30 13:00:13,2017-07-30 13:00:13,2017-07-15 20:20:58,Travis Bickle
SC1,f5914ff1-e5a8-4586-9aa2-c275e79de036,2011-09-09 04:55:49,2011-09-09 04:55:49,2011-08-16 11:39:54,Ethan Hunt
SC1,eba46634-595a-484e-9996-dde3c59196cc,2010-01-21 13:25:37,2010-01-21 13:25:37,2009-12-24 23:26:41,Harry Potter
SC1,d643742d-792e-4b91-884a-b1a5fe1228e2,2018-12-08 18:46:56,2018-12-08 18:46:56,2018-11-23 15:07:44,Rick Blaine
SC1,20d2306c-70e1-48c4-ab5e-8b7e98f484ee,2013-07-28 19:20:01,2013-08-02 16:26:55,2013-07-07 16:24:19,Michael Corleone
SC1,88ed3455-2c61-480b-9722-24ecde0f8c49,2016-02-19 14:21:49,2016-02-19 14:21:49,2016-02-14 23:46:16,Robert Axelrod
SC1,afb5924b-8580-4191-a87f-4dbb89c809fa,2017-01-07 00:52:20,2017-01-07 00:52:20,2016-12-13 08:44:09,Ellen Ripley
SC1,2711d01b-4fd9-411c-b81e-1ca0af9ca688,2015-11-18 08:12:43,2015-11-20 16:26:00,2015-11-15 21:13:30,Rick Blaine
SC1,c90465f2-5d88-4e49-837e-7a6d1158d5eb,2015-09-12 09:19:35,2015-09-12 09:19:35,2015-09-03 14:17:08,Forrest Gump
SC1,6dd929ce-c188-4a09-be6f-9d9485fcebb4,2012-07-20 05:15:19,2012-07-20 05:15:19,2012-07-11 08:03:02,Tony Montana
SC1,50604e76-7dee-49b6-951a-61a82007d2de,2017-04-20 20:27:39,2017-04-20 20:27:39,2017-04-18 12:05:45,Walter White
SC1,35c17f1e-73ab-483d-b599-c67c7c046f79,2011-02-03 05:24:46,2011-02-03 05:24:46,2011-01-26 00:21:20,Tyler Durden
SC1,43f91d57-b9ee-4c5c-82c0-e7608e9211de,2010-08-13 23:06:06,2010-08-13 23:06:06,2010-08-12 14:12:51,Atticus Finch
SC1,01a233c5-4e87-4c45-b323-3db1ac650a59,2016-11-26 16:07:30,2016-11-26 16:07:30,2016-11-10 21:08:59,Jason Bourne
SC1,8a8b226d-614c-45e0-b5bc-eeb236216d59,2017-06-02 10:26:32,2017-06-07 22:23:33,2017-05-24 04:16:52,Daenerys Targaryen
SC1,f7cb2816-b7bd-4a49-8cee-879d737aef46,2015-10-13 01:43:14,2015-10-13 01:43:14,2015-10-08 20:40:44,Ellen Ripley
SC1,2c7bc0dd-cbc6-4b94-95cb-9e1128492138,2018-07-23 13:42:51,2018-07-23 13:42:51,2018-07-17 16:00:04,Jack Dawson
SC1,49360721-d59c-4ae8-bbb7-3574ec5dc715,2015-09-17 10:04:35,2015-09-20 13:45:20,2015-08-30 23:41:27,Frodo Baggins
SC1,8676599e-9f5d-49e7-9f51-296993806830,2016-03-06 20:57:50,2016-03-11 16:24:03,2016-02-15 02:48:29,Atticus Finch
SC1,9ff0209d-4cde-429b-9de6-d2d59c2ed4b3,2010-04-18 13:48:57,2010-04-18 13:48:57,2010-03-25 01:45:04,Harry Potter
SC1,061560ac-144c-42e0-a1c5-35f27cc1ef04,2016-04-06 17:23:21,2016-04-11 09:43:01,2016-03-26 06:12:59,Sheldon Cooper
SC1,0f501c3b-b612-44b4-88c5-92fff85db8b1,2011-01-15 11:03:15,2011-01-15 11:03:15,2010-12-31 02:29:47,Ethan Hunt
SC1,66b292cc-8716-48c5-92da-0399940c9232,2014-10-27 00:06:27,2014-11-02 03:12:57,2014-10-14 14:44:22,Holly Golightly
SC1,d4290bbc-bf21-43b5-86e9-97b14cf4bdc1,2012-07-09 12:32:31,2012-07-09 12:32:31,2012-06-09 05:34:40,Katniss Everdeen
SC1,e9106180-b357-4fe0-942c-7065182f9ce0,2012-07-14 01:05:12,2012-07-20 21:14:21,2012-06-15 09:50:10,Jack Sparrow
SC1,0ad5dcdf-f173-4580-b6bf-d06fdccbd92d,2017-11-17 18:18:58,2017-11-17 18:18:58,2017-11-13 07:44:27,Leia Organa
SC1,c3c3d745-3207-4780-9b55-74a9cc0c7456,2019-08-07 14:27:51,2019-08-07 14:27:51,2019-07-13 13:06:46,Don Corleone
SC1,3f28108b-3fc5-4fb7-b96b-9d507eefcf8d,2014-07-06 07:57:36,2014-07-06 07:57:36,2014-06-17 18:55:56,Travis Bickle
SC1,c2189163-0ed8-443a-9f95-a7e3a44abf3c,2015-12-24 00:49:19,2015-12-24 00:49:19,2015-12-14 20:50:43,Leia Organa
SC1,f8f589e8-2411-4b9b-b477-aa971461237c,2015-12-16 14:37:35,2015-12-16 14:37:35,2015-11-28 11:56:32,Rocky Balboa
SC1,889294d8-d012-4a12-be9f-e7e53696bce5,2019-02-04 00:09:31,2019-02-10 12:28:32,2019-01-23 10:58:54,Ellen Ripley
SC1,1e5103a6-61b6-4887-8ad1-de6146783f60,2012-10-10 14:09:23,2012-10-10 14:09:23,2012-09-13 17:06:53,Hannibal Lecter
SC1,8a773079-71dc-421d-96f9-bd2ac94746f3,2010-11-11 17:13:43,2010-11-11 17:13:43,2010-10-19 17:10:18,Walter White
SC1,731927ed-4f2f-49b8-aea3-8f1e2470b68c,2015-10-20 05:33:20,2015-10-20 05:33:20,2015-09-28 19:07:47,Hannibal Lecter
SC1,5f4192dc-3bda-45d9-abfa-b1345602368b,2017-06-10 18:11:06,2017-06-10 18:11:06,2017-05-19 21:58:51,James Bond
SC1,73be2a49-4fa2-4d76-91d9-4200bcc21635,2019-10-29 05:38:28,2019-10-29 05:38:28,2019-10-08 01:02:08,Michael Corleone
SC1,44e54a35-4926-4b6d-8747-1b9cdaa2860a,2010-08-10 00:02:08,2010-08-17 15:46:13,2010-08-03 09:59:26,Vito Corleone
SC1,39035059-395c-4627-bff2-2916fbb4c0f4,2010-02-03 16:43:53,2010-02-10 19:01:57,2010-01-10 08:06:27,Luke Skywalker
SC1,f78afa87-5424-4fab-913d-615a008f1ba2,2018-06-04 19:42:58,2018-06-04 19:42:58,2018-05-12 22:11:22,Atticus Finch
SC1,8e1b0890-951d-42d7-a760-c17a99e23883,2013-03-05 22:52:48,2013-03-10 00:08:14,2013-02-25 15:55:30,Tony Montana
SC1,d087125e-e4b2-4d4d-a726-2fc798071bf3,2009-09-30 04:56:14,2009-09-30 04:56:14,2009-09-18 05:56:44,Daenerys Targaryen
SC1,ac9eea3e-fbdd-4c82-bfde-c5eee4688b04,2019-01-22 04:55:08,2019-01-22 04:55:08,2019-01-17 09:35:27,Jack Dawson
SC1,4984a565-d70a-4053-85a7-67596f977427,2011-05-03 09:43:06,2011-05-10 15:09:27,2011-04-27 20:22:29,Indiana Jones
SC1,e9f8627a-4d6d-4488-b284-5b0c1e3b1247,2016-01-04 19:36:29,2016-01-10 20:20:04,2015-12-14 10:10:32,Marty McFly
SC1,c56ace4f-3a36-47ce-acbd-9a9374cb5d32,2010-03-22 13:30:26,2010-03-29 01:36:00,2010-03-18 03:30:22,Robert Axelrod
SC1,79e1bbc2-659b-403c-a4ad-1026bc6b3230,2018-07-05 21:22:00,2018-07-10 20:23:29,2018-07-03 03:35:05,Ellen Ripley
SC1,850ed3e7-4d66-43d6-9a02-8a6ce28b0069,2011-10-28 16:14:52,2011-10-28 16:14:52,2011-10-22 11:12:07,Frodo Baggins
SC1,2c09e246-68f7-4e3d-a571-416746232c8d,2019-09-16 06:22:35,2019-09-16 06:22:35,2019-08-19 02:40:38,Jason Bourne
SC1,b3376b8d-c542-4cdf-884c-4a215cd0ddff,2017-09-24 13:11:39,2017-09-27 12:31:41,2017-09-05 01:34:00,Ferris Bueller
SC1,83ce24e4-884e-4871-8382-c23f456cc0be,2013-03-27 06:31:45,2013-03-27 06:31:45,2013-03-21 20:32:52,Norman Bates
SC1,9565bfcf-db75-400e-b24d-1eb3e01331b4,2018-08-12 03:07:09,2018-08-12 03:07:09,2018-07-28 21:08:46,Michael Corleone
SC1,60aeace4-643d-41e7-9f5d-503b29183417,2017-04-17 16:31:21,2017-04-17 16:31:21,2017-03-28 13:28:47,Rocky Balboa
SC1,0277e1a7-1138-4991-beb6-2de88583da85,2017-03-31 00:20:03,2017-03-31 00:20:03,2017-03-21 10:31:49,Indiana Jones
SC1,5e696f9d-192d-47f2-994f-74735802506c,2014-11-24 09:10:49,2014-11-24 09:10:49,2014-10-31 17:08:19,Jack Sparrow
SC1,a8381043-d64b-4a4f-a1c0-9369f6b6a5d3,2016-12-05 05:21:08,2016-12-05 05:21:08,2016-11-16 18:21:57,Harry Potter
SC1,6449419c-0c7f-466d-98b4-a907e44d6d9e,2018-03-28 09:09:38,2018-03-28 09:09:38,2018-03-08 01:18:47,James Bond
SC1,ceeceef8-1264-4e07-a6ad-a5582bcdf80c,2011-06-02 14:54:23,2011-06-02 14:54:23,2011-05-30 15:26:45,Marty McFly
SC1,8147816c-af06-43c6-bcba-70bf307b3be2,2017-10-08 11:48:49,2017-10-14 12:13:14,2017-09-29 03:38:45,Walter White
SC1,d9837935-ceb8-4175-aabd-d98554921857,2013-11-19 21:06:24,2013-11-19 21:06:24,2013-11-08 05:25:11,Ferris Bueller
SC1,c84eb1de-874f-4daa-a30f-710048052542,2010-04-02 03:23:38,2010-04-04 23:11:43,2010-03-25 13:28:17,Atticus Finch
SC1,2230cb36-0c42-464c-a0d5-291da268c5a1,2019-03-03 15:31:42,2019-03-03 15:31:42,2019-02-01 17:00:16,Frodo Baggins
SC1,d94642f8-3832-49e9-aeb8-e1a0165eff84,2020-01-19 11:07:02,2020-01-19 11:07:02,2020-01-09 18:36:23,Jason Bourne
SC1,4abd1ab8-c8ca-4ef0-b1fb-0af190717ab2,2014-09-27 16:39:43,2014-09-27 16:39:43,2014-09-15 07:09:19,Jason Bourne
SC1,c0cd6cec-b5a5-4ccb-954e-fc0d8395d1de,2019-12-15 15:41:03,2019-12-15 15:41:03,2019-12-03 02:51:04,Luke Skywalker
SC1,bcfb93e4-8a88-4395-a940-d7b4b7f67b04,2014-12-14 10:58:06,2014-12-14 10:58:06,2014-12-11 13:15:55,Vito Corleone
SC1,cf6b30cc-0a52-41c5-82c8-af67b9be1121,2016-02-24 15:04:45,2016-02-24 15:04:45,2016-02-14 23:59:28,Jack Sparrow
SC1,f2ab1dfe-d88a-4628-b343-d2d22f80e1a9,2010-11-01 00:32:23,2010-11-01 00:32:23,2010-10-16 13:28:32,Darth Vader
SC1,5f8fc485-29b4-4de9-b822-4395bd82e282,2013-09-04 20:38:06,2013-09-06 10:04:40,2013-08-05 06:04:18,Dorothy Gale
SC1,efe9a073-4a44-4f4e-a861-13889e3931f3,2017-09-22 08:56:19,2017-09-22 08:56:19,2017-08-31 19:28:40,Jason Bourne
SC1,23292a9c-9197-4ff5-9521-d4b4e4d98605,2010-07-21 08:54:35,2010-07-21 08:54:35,2010-07-12 00:56:55,Tony Stark
SC1,f2ce9523-82be-4928-b06f-a6cc6757d297,2012-05-16 15:28:17,2012-05-16 15:28:17,2012-05-01 06:49:42,Ellen Ripley
SC1,504fb292-6e5e-4527-91fd-cd65a4910979,2015-01-29 21:11:47,2015-01-29 21:11:47,2015-01-10 22:28:02,Daenerys Targaryen
SC1,a85c95ab-1435-43a1-a2e0-0091ae1f5f15,2017-06-16 04:27:09,2017-06-16 04:27:09,2017-06-12 03:28:59,Ellen Ripley
SC1,fc801e19-451a-47ec-a606-a864a16e81a1,2013-11-05 21:35:02,2013-11-08 04:29:23,2013-10-12 18:51:16,Darth Vader
SC1,ec33db0b-4bac-4a86-89a4-5c15454380c6,2010-07-25 14:23:32,2010-07-25 14:23:32,2010-07-13 12:46:56,James Bond
SC1,4afb6722-16aa-498f-a8d3-9e788d464433,2012-10-06 22:03:06,2012-10-06 22:03:06,2012-09-09 10:25:46,Indiana Jones
SC1,b7461240-9b72-49d2-921f-b5e63a439e57,2015-02-19 02:26:18,2015-02-19 02:26:18,2015-02-09 06:18:49,Katniss Everdeen
SC1,2904f6ac-600a-42ae-83fa-46036d4c3166,2010-03-15 06:47:35,2010-03-15 06:47:35,2010-02-17 12:49:29,Tony Stark
SC1,f572afea-f51a-475b-8c31-6013e7440279,2014-10-16 19:06:08,2014-10-16 19:06:08,2014-09-18 14:52:43,Atticus Finch
SC1,ff166abe-1124-4364-9125-ba17b4184811,2010-01-11 11:34:17,2010-01-16 10:18:13,2009-12-16 22:32:25,Rick Blaine
SC1,c0874b9b-006c-4794-8f33-50ad83b57f91,2019-07-15 08:37:19,2019-07-15 08:37:19,2019-06-30 01:16:07,Michael Corleone
SC1,70a4db68-d207-458e-909d-bff82dd543f7,2013-03-05 08:29:24,2013-03-05 08:29:24,2013-02-27 18:25:11,Ferris Bueller
SC1,1f1a8bde-57b5-439b-9c05-998136095d0c,2014-07-06 05:21:10,2014-07-06 05:21:10,2014-06-20 21:11:04,Dorothy Gale
SC1,4767a06f-1045-4783-be1f-f5ddbc14a344,2016-06-20 12:04:37,2016-06-23 08:59:29,2016-05-28 16:25:48,Dorothy Gale
SC1,b5817072-2add-40c3-aef7-8cd1ca9a41ff,2014-04-26 01:36:32,2014-04-26 01:36:32,2014-04-17 00:53:51,Walter White
SC1,317da802-3554-4468-86fd-2cc6cb9fd058,2016-04-19 19:57:03,2016-04-19 19:57:03,2016-04-12 19:55:03,John Wick
SC1,7507ef3a-84d2-4160-a711-55f2229ed1f5,2017-01-01 11:52:36,2017-01-09 01:16:38,2016-12-25 05:52:48,Norman Bates
SC1,2d34e819-9c96-4a44-b080-a893880adf39,2010-10-14 21:36:54,2010-10-19 01:09:15,2010-09-18 15:43:57,Daenerys Targaryen
SC1,0a736fb8-c9af-4e40-a480-ac6f018d6624,2010-12-27 07:05:04,2010-12-27 07:05:04,2010-12-03 19:03:41,Jason Bourne
SC1,8c94606f-33c6-40f9-8230-0eb265e6d100,2014-12-01 16:22:44,2014-12-01 16:22:44,2014-11-16 15:18:03,Jack Sparrow
SC1,ddb4cb37-56ee-4cd8-9f69-ee48385003be,2013-04-11 22:23:23,2013-04-11 22:23:23,2013-04-09 13:10:17,Tony Stark
SC1,fdcc0473-ad18-4e3b-adeb-725cd8090f73,2015-10-18 15:43:28,2015-10-21 00:12:09,2015-09-26 17:05:13,Clarice Starling
SC1,6e3addc8-57e0-4a8f-b172-6888d7ef0e5a,2013-05-22 08:01:22,2013-05-22 08:01:22,2013-04-29 01:08:41,Luke Skywalker
SC1,ed77caad-80ce-4dc1-a687-35d02acbf77b,2015-02-13 05:59:53,2015-02-13 05:59:53,2015-01-15 00:19:39,Forrest Gump
SC1,d91ff7c1-b4da-4b61-ba8e-7532fda0fbf1,2019-06-29 23:42:29,2019-06-29 23:42:29,2019-05-30 21:05:56,Tony Montana
SC1,a3af0104-993c-4629-a50b-815085ab217d,2010-08-16 06:27:45,2010-08-16 06:27:45,2010-08-05 15:53:22,Travis Bickle
SC1,ed75a0a9-355e-4d8e-8086-d8309263cb45,2013-08-12 18:08:20,2013-08-16 08:47:09,2013-07-29 02:24:16,Tony Montana
SC1,1cbf238d-9531-4b02-9941-1887973ed0a2,2012-06-21 22:28:03,2012-06-21 22:28:03,2012-06-02 05:26:26,Tony Montana
SC1,54a024c3-160e-4857-803f-a3e7d285b976,2013-07-22 17:12:09,2013-07-22 17:12:09,2013-07-01 01:15:17,Harry Potter
SC1,dfb7cd64-898a-4bac-8e3a-5381f495f5e7,2018-06-07 08:27:43,2018-06-07 08:27:43,2018-05-31 13:09:48,Rick Blaine
SC1,3194ee4d-e116-493e-aa58-8ec923fb92ce,2015-04-11 11:17:53,2015-04-11 11:17:53,2015-03-29 03:43:45,Darth Vader
